"date","region","cum_cases","cum_deaths","daily_cases","per_100k"
"2020-02-18","Chungcheongbuk-do",0,0,0,"0.00"
"2020-02-18","Gyeongsangbuk-do",0,0,0,"0.00"
"2020-02-18","Lazaretto",0,0,0,"0.00"
"2020-02-18","Sejong",0,0,0,"0.00"
"2020-02-18","Incheon",1,0,0,"0.00"
"2020-02-19","Busan",0,0,0,"0.00"
"2020-02-19","Gyeongsangnam-do",0,0,0,"0.00"
"2020-02-19","Chungcheongbuk-do",0,0,0,"0.00"
"2020-02-19","Daegu",28,0,27,"0.00"
"2020-02-19","Gyeongsangbuk-do",5,0,5,"0.00"
"2020-02-19","Ulsan",0,0,0,"0.00"
"2020-02-19","Gyeonggi-do",12,0,0,"0.00"
"2020-02-19","Jeollanam-do",1,0,0,"0.00"
"2020-02-19","Daejeon",0,0,0,"0.00"
"2020-02-19","Chungcheongnam-do",0,0,0,"0.00"
"2020-02-19","Sejong",0,0,0,"0.00"
"2020-02-19","Gwangju",2,0,0,"0.00"
"2020-02-19","Jeju",0,0,0,"0.00"
"2020-02-19","Total",66,0,34,"0.00"
"2020-02-19","Lazaretto",0,0,0,"0.00"
"2020-02-19","Incheon",1,0,0,"0.00"
"2020-02-19","Seoul",16,0,2,"0.00"
"2020-02-19","Jeollabuk-do",1,0,0,"0.00"
"2020-02-19","Gangwon-do",0,0,0,"0.00"
"2020-02-20","Total",82,1,16,"0.00"
"2020-02-20","Jeju",0,0,0,"0.00"
"2020-02-20","Gangwon-do",0,0,0,"0.00"
"2020-02-20","Chungcheongnam-do",0,0,0,"0.00"
"2020-02-20","Lazaretto",0,0,0,"0.00"
"2020-02-20","Gwangju",2,0,0,"0.00"
"2020-02-20","Busan",0,0,0,"0.00"
"2020-02-20","Jeollanam-do",1,0,0,"0.00"
"2020-02-20","Sejong",0,0,0,"0.00"
"2020-02-20","Chungcheongbuk-do",0,0,0,"0.00"
"2020-02-20","Daejeon",0,0,0,"0.00"
"2020-02-20","Incheon",1,0,0,"0.00"
"2020-02-20","Gyeonggi-do",12,0,0,"0.00"
"2020-02-20","Gyeongsangnam-do",0,0,0,"0.00"
"2020-02-20","Daegu",40,0,12,"0.00"
"2020-02-20","Seoul",16,0,0,"0.00"
"2020-02-20","Ulsan",0,0,0,"0.00"
"2020-02-20","Gyeongsangbuk-do",9,1,4,"0.00"
"2020-02-20","Jeollabuk-do",1,0,0,"0.00"
"2020-02-21","Jeju",1,0,1,"0.00"
"2020-02-21","Seoul",21,0,5,"0.00"
"2020-02-21","Total",156,1,74,"0.00"
"2020-02-21","Gyeonggi-do",13,0,1,"0.00"
"2020-02-21","Chungcheongnam-do",1,0,1,"0.00"
"2020-02-21","Incheon",1,0,0,"0.00"
"2020-02-21","Gangwon-do",0,0,0,"0.00"
"2020-02-21","Chungcheongbuk-do",1,0,1,"0.00"
"2020-02-21","Jeollanam-do",1,0,0,"0.00"
"2020-02-21","Gwangju",3,0,1,"0.00"
"2020-02-21","Sejong",0,0,0,"0.00"
"2020-02-21","Daejeon",0,0,0,"0.00"
"2020-02-21","Daegu",84,0,44,"0.00"
"2020-02-21","Gyeongsangbuk-do",26,1,17,"0.00"
"2020-02-21","Ulsan",0,0,0,"0.00"
"2020-02-21","Jeollabuk-do",2,0,1,"0.00"
"2020-02-21","Busan",0,0,0,"0.00"
"2020-02-21","Lazaretto",0,0,0,"0.00"
"2020-02-21","Gyeongsangnam-do",2,0,2,"0.00"
"2020-02-22","Daejeon",1,0,1,"0.00"
"2020-02-22","Sejong",1,0,1,"0.00"
"2020-02-22","Lazaretto",0,0,0,"0.00"
"2020-02-22","Busan",2,0,2,"0.00"
"2020-02-22","Gyeongsangbuk-do",132,3,106,"0.00"
"2020-02-22","Gangwon-do",0,0,0,"0.00"
"2020-02-22","Jeollanam-do",1,0,0,"0.00"
"2020-02-22","Chungcheongnam-do",1,0,0,"0.00"
"2020-02-22","Gyeongsangnam-do",4,0,2,"0.00"
"2020-02-22","Incheon",1,0,0,"0.00"
"2020-02-22","Gyeonggi-do",15,0,2,"0.00"
"2020-02-22","Ulsan",0,0,0,"0.00"
"2020-02-22","Gwangju",6,0,3,"0.00"
"2020-02-22","Total",346,3,190,"0.00"
"2020-02-22","Jeju",2,0,1,"0.00"
"2020-02-22","Jeollabuk-do",3,0,1,"0.00"
"2020-02-22","Seoul",23,0,2,"0.00"
"2020-02-22","Daegu",151,0,67,"0.00"
"2020-02-22","Chungcheongbuk-do",3,0,2,"0.00"
"2020-02-23","Lazaretto",0,0,0,"0.00"
"2020-02-23","Sejong",1,0,0,"0.00"
"2020-02-23","Jeju",2,0,0,"0.00"
"2020-02-23","Gyeongsangbuk-do",171,3,39,"0.00"
"2020-02-23","Gyeonggi-do",23,0,7,"0.00"
"2020-02-23","Gwangju",7,0,1,"0.00"
"2020-02-23","Jeollanam-do",1,0,0,"0.00"
"2020-02-23","Daejeon",2,0,1,"0.00"
"2020-02-23","Gangwon-do",6,0,6,"0.00"
"2020-02-23","Incheon",2,0,1,"0.00"
"2020-02-23","Gyeongsangnam-do",11,0,7,"0.00"
"2020-02-23","Jeollabuk-do",3,0,0,"0.00"
"2020-02-23","Daegu",287,0,136,"0.00"
"2020-02-23","Chungcheongbuk-do",3,0,0,"0.00"
"2020-02-23","Seoul",26,0,3,"0.00"
"2020-02-23","Busan",9,0,7,"0.00"
"2020-02-23","Total",556,3,209,"0.00"
"2020-02-23","Chungcheongnam-do",1,0,0,"0.00"
"2020-02-23","Ulsan",1,0,1,"0.00"
"2020-02-24","Gangwon-do",6,0,0,"0.00"
"2020-02-24","Busan",17,0,8,"0.00"
"2020-02-24","Ulsan",1,0,0,"0.00"
"2020-02-24","Jeju",2,0,0,"0.00"
"2020-02-24","Lazaretto",0,0,0,"0.00"
"2020-02-24","Gyeonggi-do",35,0,12,"0.00"
"2020-02-24","Chungcheongnam-do",1,0,0,"0.00"
"2020-02-24","Incheon",2,0,0,"0.00"
"2020-02-24","Daejeon",3,0,1,"0.00"
"2020-02-24","Jeollabuk-do",3,0,0,"0.00"
"2020-02-24","Total",763,7,206,"0.00"
"2020-02-24","Gwangju",9,0,2,"0.00"
"2020-02-24","Gyeongsangbuk-do",190,6,19,"0.00"
"2020-02-24","Seoul",30,0,3,"0.00"
"2020-02-24","Daegu",439,1,152,"0.00"
"2020-02-24","Chungcheongbuk-do",3,0,0,"0.00"
"2020-02-24","Gyeongsangnam-do",20,0,9,"0.00"
"2020-02-24","Jeollanam-do",1,0,0,"0.00"
"2020-02-24","Sejong",1,0,0,"0.00"
"2020-02-25","Daegu",493,2,54,"0.00"
"2020-02-25","Jeollabuk-do",3,0,0,"0.00"
"2020-02-25","Chungcheongbuk-do",3,0,0,"0.00"
"2020-02-25","Gyeongsangbuk-do",234,6,44,"0.00"
"2020-02-25","Lazaretto",0,0,0,"0.00"
"2020-02-25","Jeju",2,0,0,"0.00"
"2020-02-25","Sejong",1,0,0,"0.00"
"2020-02-25","Gwangju",9,0,0,"0.00"
"2020-02-25","Busan",35,0,18,"0.00"
"2020-02-25","Gangwon-do",6,0,0,"0.00"
"2020-02-25","Gyeongsangnam-do",21,0,0,"0.00"
"2020-02-25","Jeollanam-do",1,0,0,"0.00"
"2020-02-25","Gyeonggi-do",40,0,5,"0.00"
"2020-02-25","Ulsan",2,0,1,"0.00"
"2020-02-25","Chungcheongnam-do",1,0,0,"0.00"
"2020-02-25","Daejeon",3,0,0,"0.00"
"2020-02-25","Seoul",37,0,7,"0.00"
"2020-02-25","Total",893,8,129,"0.00"
"2020-02-25","Incheon",2,0,0,"0.00"
"2020-02-26","Daejeon",3,0,0,"0.00"
"2020-02-26","Lazaretto",0,0,0,"0.00"
"2020-02-26","Busan",48,0,13,"0.00"
"2020-02-26","Jeollabuk-do",3,0,0,"0.00"
"2020-02-26","Daegu",677,3,184,"0.00"
"2020-02-26","Jeollanam-do",1,0,0,"0.00"
"2020-02-26","Gyeongsangbuk-do",270,7,36,"0.00"
"2020-02-26","Gyeongsangnam-do",25,0,4,"0.00"
"2020-02-26","Chungcheongnam-do",2,0,1,"0.00"
"2020-02-26","Gangwon-do",6,0,0,"0.00"
"2020-02-26","Ulsan",3,0,1,"0.00"
"2020-02-26","Chungcheongbuk-do",5,0,2,"0.00"
"2020-02-26","Gwangju",9,0,0,"0.00"
"2020-02-26","Seoul",45,0,7,"0.00"
"2020-02-26","Total",1146,11,252,"0.00"
"2020-02-26","Sejong",1,0,0,"0.00"
"2020-02-26","Incheon",3,0,1,"0.00"
"2020-02-26","Jeju",2,0,0,"0.00"
"2020-02-26","Gyeonggi-do",43,1,3,"0.00"
"2020-02-27","Seoul",55,0,8,"0.00"
"2020-02-27","Gyeonggi-do",55,1,12,"0.00"
"2020-02-27","Busan",56,0,8,"0.00"
"2020-02-27","Jeollabuk-do",3,0,0,"0.00"
"2020-02-27","Daejeon",8,0,5,"0.00"
"2020-02-27","Jeollanam-do",1,0,0,"0.00"
"2020-02-27","Jeju",2,0,0,"0.00"
"2020-02-27","Chungcheongbuk-do",7,0,2,"0.00"
"2020-02-27","Gyeongsangbuk-do",323,7,53,"0.00"
"2020-02-27","Ulsan",6,0,3,"0.00"
"2020-02-27","Lazaretto",0,0,0,"0.00"
"2020-02-27","Daegu",1017,4,340,"0.00"
"2020-02-27","Sejong",1,0,0,"0.00"
"2020-02-27","Chungcheongnam-do",7,0,5,"0.00"
"2020-02-27","Gangwon-do",6,0,0,"0.00"
"2020-02-27","Gyeongsangnam-do",36,0,11,"0.00"
"2020-02-27","Total",1595,12,447,"0.00"
"2020-02-27","Incheon",3,0,0,"0.00"
"2020-02-27","Gwangju",9,0,0,"0.00"
"2020-02-28","Total",2022,13,427,"0.00"
"2020-02-28","Chungcheongbuk-do",10,0,3,"0.00"
"2020-02-28","Chungcheongnam-do",16,0,9,"0.00"
"2020-02-28","Gyeongsangbuk-do",397,7,74,"0.00"
"2020-02-28","Gwangju",9,0,0,"0.00"
"2020-02-28","Lazaretto",0,0,0,"0.00"
"2020-02-28","Jeju",2,0,0,"0.00"
"2020-02-28","Daejeon",12,0,4,"0.00"
"2020-02-28","Daegu",1313,5,296,"0.00"
"2020-02-28","Gangwon-do",6,0,0,"0.00"
"2020-02-28","Seoul",62,0,7,"0.00"
"2020-02-28","Busan",61,0,5,"0.00"
"2020-02-28","Ulsan",11,0,5,"0.00"
"2020-02-28","Jeollanam-do",1,0,0,"0.00"
"2020-02-28","Sejong",1,0,0,"0.00"
"2020-02-28","Gyeongsangnam-do",46,0,10,"0.00"
"2020-02-28","Incheon",4,0,1,"0.00"
"2020-02-28","Jeollabuk-do",5,0,2,"0.00"
"2020-02-28","Gyeonggi-do",66,1,11,"0.00"
"2020-02-29","Seoul",74,0,12,"0.00"
"2020-02-29","Busan",75,0,14,"0.00"
"2020-02-29","Gyeongsangnam-do",59,0,13,"0.00"
"2020-02-29","Chungcheongnam-do",48,0,32,"0.00"
"2020-02-29","Jeollanam-do",2,0,1,"0.00"
"2020-02-29","Jeollabuk-do",5,0,0,"0.00"
"2020-02-29","Chungcheongbuk-do",10,0,0,"0.00"
"2020-02-29","Sejong",1,0,0,"0.00"
"2020-02-29","Gangwon-do",7,0,1,"0.00"
"2020-02-29","Gyeonggi-do",76,1,10,"0.00"
"2020-02-29","Ulsan",17,0,6,"0.00"
"2020-02-29","Incheon",6,0,2,"0.00"
"2020-02-29","Total",2931,16,909,"0.00"
"2020-02-29","Daegu",2055,8,742,"0.00"
"2020-02-29","Gyeongsangbuk-do",472,7,75,"0.00"
"2020-02-29","Gwangju",9,0,0,"0.00"
"2020-02-29","Daejeon",13,0,1,"0.00"
"2020-02-29","Jeju",2,0,0,"0.00"
"2020-02-29","Lazaretto",0,0,0,"0.00"
"2020-03-01","Gangwon-do",7,0,0,"0.00"
"2020-03-01","Chungcheongbuk-do",11,0,1,"0.00"
"2020-03-01","Gwangju",9,0,0,"0.00"
"2020-03-01","Jeollabuk-do",5,0,0,"0.00"
"2020-03-01","Daegu",2567,9,512,"0.00"
"2020-03-01","Ulsan",17,0,0,"0.00"
"2020-03-01","Busan",79,0,4,"0.00"
"2020-03-01","Total",3526,17,593,"0.00"
"2020-03-01","Daejeon",13,0,0,"0.00"
"2020-03-01","Seoul",82,0,6,"0.00"
"2020-03-01","Incheon",6,0,0,"0.00"
"2020-03-01","Chungcheongnam-do",60,0,12,"0.00"
"2020-03-01","Jeollanam-do",3,0,1,"0.00"
"2020-03-01","Sejong",1,0,0,"0.00"
"2020-03-01","Jeju",2,0,0,"0.00"
"2020-03-01","Gyeongsangnam-do",60,0,1,"0.00"
"2020-03-01","Gyeonggi-do",84,1,8,"0.00"
"2020-03-01","Lazaretto",0,0,0,"0.00"
"2020-03-01","Gyeongsangbuk-do",520,7,48,"0.00"
"2020-03-02","Gyeongsangbuk-do",628,7,108,"23.59"
"2020-03-02","Lazaretto",0,0,0,"0.00"
"2020-03-02","Gangwon-do",19,0,11,"1.23"
"2020-03-02","Total",4212,23,684,"8.12"
"2020-03-02","Chungcheongbuk-do",11,0,0,"0.69"
"2020-03-02","Gyeonggi-do",92,1,8,"0.69"
"2020-03-02","Gwangju",9,0,0,"0.62"
"2020-03-02","Seoul",91,0,8,"0.93"
"2020-03-02","Jeju",2,0,0,"0.30"
"2020-03-02","Busan",85,0,6,"2.49"
"2020-03-02","Jeollanam-do",4,0,1,"0.21"
"2020-03-02","Jeollabuk-do",6,0,1,"0.33"
"2020-03-02","Daejeon",14,0,1,"0.95"
"2020-03-02","Daegu",3084,15,517,"126.58"
"2020-03-02","Incheon",7,0,1,"0.24"
"2020-03-02","Ulsan",20,0,3,"1.74"
"2020-03-02","Gyeongsangnam-do",62,0,2,"1.84"
"2020-03-02","Sejong",1,0,0,"0.29"
"2020-03-02","Chungcheongnam-do",77,0,17,"3.63"
"2020-03-04","Busan",90,0,3,"2.64"
"2020-03-04","Daegu",4002,24,398,"164.25"
"2020-03-04","Jeollanam-do",4,0,0,"0.21"
"2020-03-04","Daejeon",15,0,1,"1.02"
"2020-03-04","Gangwon-do",21,0,1,"1.36"
"2020-03-04","Chungcheongnam-do",82,0,1,"3.86"
"2020-03-04","Jeju",3,0,0,"0.45"
"2020-03-04","Lazaretto",0,0,0,"0.00"
"2020-03-04","Total",5328,32,516,"10.28"
"2020-03-04","Jeollabuk-do",7,0,0,"0.39"
"2020-03-04","Incheon",8,0,1,"0.27"
"2020-03-04","Seoul",98,0,0,"1.01"
"2020-03-04","Chungcheongbuk-do",11,0,0,"0.69"
"2020-03-04","Ulsan",23,0,3,"2.01"
"2020-03-04","Sejong",1,0,0,"0.29"
"2020-03-04","Gyeongsangnam-do",65,0,2,"1.93"
"2020-03-04","Gwangju",13,0,2,"0.89"
"2020-03-04","Gyeongsangbuk-do",782,7,95,"29.37"
"2020-03-04","Gyeonggi-do",103,1,9,"0.78"
"2020-03-05","Incheon",9,0,1,"0.30"
"2020-03-05","Gyeongsangnam-do",74,0,9,"2.20"
"2020-03-05","Jeollabuk-do",7,0,0,"0.39"
"2020-03-05","Total",5766,35,437,"11.12"
"2020-03-05","Seoul",103,0,4,"1.06"
"2020-03-05","Ulsan",23,0,0,"2.01"
"2020-03-05","Sejong",1,0,0,"0.29"
"2020-03-05","Chungcheongnam-do",86,0,4,"4.05"
"2020-03-05","Gyeongsangbuk-do",863,7,81,"32.41"
"2020-03-05","Busan",90,0,0,"2.64"
"2020-03-05","Daejeon",16,0,1,"1.09"
"2020-03-05","Lazaretto",0,0,0,"0.00"
"2020-03-05","Chungcheongbuk-do",12,0,1,"0.75"
"2020-03-05","Gangwon-do",23,0,2,"1.49"
"2020-03-05","Gwangju",13,0,0,"0.89"
"2020-03-05","Daegu",4328,27,326,"177.63"
"2020-03-05","Jeollanam-do",4,0,0,"0.21"
"2020-03-05","Gyeonggi-do",110,1,7,"0.83"
"2020-03-05","Jeju",4,0,1,"0.60"
"2020-03-06","Jeju",4,0,0,"0.60"
"2020-03-06","Ulsan",23,0,0,"2.01"
"2020-03-06","Jeollanam-do",4,0,0,"0.21"
"2020-03-06","Lazaretto",0,0,0,"0.00"
"2020-03-06","Daejeon",18,0,2,"1.22"
"2020-03-06","Daegu",4695,30,367,"192.70"
"2020-03-06","Gwangju",13,0,0,"0.89"
"2020-03-06","Busan",93,0,3,"2.73"
"2020-03-06","Gyeongsangbuk-do",985,11,122,"37.00"
"2020-03-06","Gyeongsangnam-do",77,0,3,"2.29"
"2020-03-06","Jeollabuk-do",7,0,0,"0.39"
"2020-03-06","Chungcheongbuk-do",15,0,3,"0.94"
"2020-03-06","Total",6284,42,518,"12.12"
"2020-03-06","Sejong",1,0,0,"0.29"
"2020-03-06","Seoul",105,0,2,"1.08"
"2020-03-06","Gyeonggi-do",120,1,10,"0.91"
"2020-03-06","Chungcheongnam-do",90,0,4,"4.24"
"2020-03-06","Gangwon-do",25,0,2,"1.62"
"2020-03-06","Incheon",9,0,0,"0.30"
"2020-03-07","Jeju",4,0,0,"0.60"
"2020-03-07","Ulsan",23,0,0,"2.01"
"2020-03-07","Chungcheongbuk-do",20,0,5,"1.25"
"2020-03-07","Gwangju",13,0,0,"0.89"
"2020-03-07","Gangwon-do",26,1,1,"1.69"
"2020-03-07","Seoul",108,0,3,"1.11"
"2020-03-07","Gyeonggi-do",130,1,10,"0.98"
"2020-03-07","Daegu",5085,31,390,"208.70"
"2020-03-07","Lazaretto",0,0,0,"0.00"
"2020-03-07","Sejong",2,0,1,"0.58"
"2020-03-07","Jeollanam-do",4,0,0,"0.21"
"2020-03-07","Jeollabuk-do",7,0,0,"0.39"
"2020-03-07","Incheon",9,0,0,"0.30"
"2020-03-07","Total",6767,44,483,"13.05"
"2020-03-07","Daejeon",18,0,0,"1.22"
"2020-03-07","Busan",94,0,1,"2.76"
"2020-03-07","Gyeongsangbuk-do",1050,11,65,"39.44"
"2020-03-07","Chungcheongnam-do",92,0,2,"4.33"
"2020-03-07","Gyeongsangnam-do",82,0,5,"2.44"
"2020-03-08","Jeollabuk-do",7,0,0,"0.39"
"2020-03-08","Gangwon-do",27,1,1,"1.75"
"2020-03-08","Sejong",3,0,1,"0.88"
"2020-03-08","Ulsan",24,0,1,"2.09"
"2020-03-08","Daejeon",18,0,0,"1.22"
"2020-03-08","Gyeonggi-do",141,1,11,"1.06"
"2020-03-08","Daegu",5382,35,297,"220.89"
"2020-03-08","Jeollanam-do",4,0,0,"0.21"
"2020-03-08","Gyeongsangbuk-do",1082,13,32,"40.64"
"2020-03-08","Seoul",120,0,11,"1.23"
"2020-03-08","Chungcheongbuk-do",24,0,4,"1.50"
"2020-03-08","Incheon",9,0,0,"0.30"
"2020-03-08","Total",7134,50,366,"13.76"
"2020-03-08","Busan",95,0,1,"2.78"
"2020-03-08","Jeju",4,0,0,"0.60"
"2020-03-08","Chungcheongnam-do",98,0,6,"4.62"
"2020-03-08","Gwangju",13,0,0,"0.89"
"2020-03-08","Lazaretto",0,0,0,"0.00"
"2020-03-08","Gyeongsangnam-do",83,0,1,"2.47"
"2020-03-09","Jeollanam-do",4,0,0,"0.21"
"2020-03-09","Jeju",4,0,0,"0.60"
"2020-03-09","Busan",95,0,0,"2.78"
"2020-03-09","Gyeongsangbuk-do",1107,14,25,"41.58"
"2020-03-09","Daejeon",18,0,0,"1.22"
"2020-03-09","Chungcheongnam-do",102,0,4,"4.81"
"2020-03-09","Gangwon-do",28,1,1,"1.82"
"2020-03-09","Gyeonggi-do",153,1,11,"1.15"
"2020-03-09","Gyeongsangnam-do",83,0,0,"2.47"
"2020-03-09","Ulsan",24,0,0,"2.09"
"2020-03-09","Lazaretto",0,0,0,"0.00"
"2020-03-09","Total",7382,51,247,"14.24"
"2020-03-09","Seoul",130,0,10,"1.34"
"2020-03-09","Incheon",9,0,0,"0.30"
"2020-03-09","Gwangju",15,0,2,"1.03"
"2020-03-09","Chungcheongbuk-do",25,0,1,"1.56"
"2020-03-09","Sejong",6,0,3,"1.75"
"2020-03-09","Jeollabuk-do",7,0,0,"0.39"
"2020-03-09","Daegu",5572,35,190,"228.69"
"2020-03-10","Gyeongsangbuk-do",1117,14,10,"41.95"
"2020-03-10","Chungcheongnam-do",104,0,2,"4.90"
"2020-03-10","Daegu",5664,38,92,"232.47"
"2020-03-10","Jeollabuk-do",7,0,0,"0.39"
"2020-03-10","Gwangju",15,0,0,"1.03"
"2020-03-10","Gangwon-do",28,1,0,"1.82"
"2020-03-10","Incheon",13,0,4,"0.44"
"2020-03-10","Lazaretto",0,0,0,"0.00"
"2020-03-10","Gyeongsangnam-do",83,0,0,"2.47"
"2020-03-10","Daejeon",18,0,0,"1.22"
"2020-03-10","Seoul",141,0,11,"1.45"
"2020-03-10","Jeju",4,0,0,"0.60"
"2020-03-10","Jeollanam-do",4,0,0,"0.21"
"2020-03-10","Busan",95,0,0,"2.78"
"2020-03-10","Chungcheongbuk-do",25,0,0,"1.56"
"2020-03-10","Total",7513,54,131,"14.49"
"2020-03-10","Gyeonggi-do",163,1,10,"1.23"
"2020-03-10","Sejong",8,0,2,"2.34"
"2020-03-10","Ulsan",24,0,0,"2.09"
"2020-03-11","Daejeon",18,0,0,"1.22"
"2020-03-11","Chungcheongnam-do",112,0,8,"5.28"
"2020-03-11","Jeollanam-do",4,0,0,"0.21"
"2020-03-11","Jeollabuk-do",7,0,0,"0.39"
"2020-03-11","Incheon",25,0,12,"0.85"
"2020-03-11","Lazaretto",0,0,0,"0.00"
"2020-03-11","Daegu",5795,44,131,"237.84"
"2020-03-11","Busan",97,0,1,"2.84"
"2020-03-11","Gwangju",15,0,0,"1.03"
"2020-03-11","Ulsan",25,0,1,"2.18"
"2020-03-11","Seoul",194,0,51,"1.99"
"2020-03-11","Gyeongsangnam-do",84,0,1,"2.50"
"2020-03-11","Total",7755,60,239,"14.96"
"2020-03-11","Sejong",10,0,2,"2.92"
"2020-03-11","Gyeongsangbuk-do",1135,14,18,"42.63"
"2020-03-11","Gyeonggi-do",174,1,11,"1.31"
"2020-03-11","Gangwon-do",29,1,1,"1.88"
"2020-03-11","Jeju",4,0,0,"0.60"
"2020-03-11","Chungcheongbuk-do",27,0,2,"1.69"
"2020-03-12","Jeju",4,0,0,"0.60"
"2020-03-12","Daejeon",20,0,2,"1.36"
"2020-03-12","Sejong",15,0,5,"4.38"
"2020-03-12","Gyeongsangbuk-do",1143,16,8,"42.93"
"2020-03-12","Chungcheongnam-do",114,0,2,"5.37"
"2020-03-12","Ulsan",25,0,0,"2.18"
"2020-03-12","Incheon",25,0,0,"0.85"
"2020-03-12","Busan",99,0,2,"2.90"
"2020-03-12","Gyeonggi-do",177,1,2,"1.34"
"2020-03-12","Total",7869,66,112,"15.18"
"2020-03-12","Gangwon-do",29,1,0,"1.88"
"2020-03-12","Daegu",5867,48,71,"240.80"
"2020-03-12","Lazaretto",0,0,0,"0.00"
"2020-03-12","Seoul",213,0,19,"2.19"
"2020-03-12","Jeollabuk-do",7,0,0,"0.39"
"2020-03-12","Gwangju",15,0,0,"1.03"
"2020-03-12","Jeollanam-do",4,0,0,"0.21"
"2020-03-12","Chungcheongbuk-do",27,0,0,"1.69"
"2020-03-12","Gyeongsangnam-do",85,0,1,"2.53"
"2020-03-13","Ulsan",27,0,2,"2.35"
"2020-03-13","Gyeongsangbuk-do",1147,16,4,"43.08"
"2020-03-13","Gyeongsangnam-do",85,0,0,"2.53"
"2020-03-13","Incheon",27,0,2,"0.91"
"2020-03-13","Seoul",225,0,10,"2.31"
"2020-03-13","Jeju",4,0,0,"0.60"
"2020-03-13","Total",7979,67,107,"15.39"
"2020-03-13","Daejeon",22,0,2,"1.49"
"2020-03-13","Jeollanam-do",4,0,0,"0.21"
"2020-03-13","Gangwon-do",29,1,0,"1.88"
"2020-03-13","Busan",100,0,1,"2.93"
"2020-03-13","Jeollabuk-do",7,0,0,"0.39"
"2020-03-13","Gyeonggi-do",185,2,7,"1.40"
"2020-03-13","Daegu",5928,48,61,"243.30"
"2020-03-13","Chungcheongnam-do",115,0,1,"5.42"
"2020-03-13","Gwangju",15,0,0,"1.03"
"2020-03-13","Lazaretto",0,0,0,"0.00"
"2020-03-13","Sejong",32,0,17,"9.35"
"2020-03-13","Chungcheongbuk-do",27,0,0,"1.69"
"2020-03-14","Ulsan",27,0,0,"2.35"
"2020-03-14","Gwangju",15,0,0,"1.03"
"2020-03-14","Lazaretto",0,0,0,"0.00"
"2020-03-14","Seoul",238,0,9,"2.45"
"2020-03-14","Gyeongsangnam-do",85,0,0,"2.53"
"2020-03-14","Chungcheongnam-do",115,0,0,"5.42"
"2020-03-14","Daejeon",22,0,0,"1.49"
"2020-03-14","Jeju",4,0,0,"0.60"
"2020-03-14","Busan",103,0,3,"3.02"
"2020-03-14","Sejong",38,0,6,"11.10"
"2020-03-14","Total",8086,72,102,"15.60"
"2020-03-14","Gyeonggi-do",200,3,14,"1.51"
"2020-03-14","Daegu",5990,51,62,"245.85"
"2020-03-14","Chungcheongbuk-do",28,0,1,"1.75"
"2020-03-14","Jeollanam-do",4,0,0,"0.21"
"2020-03-14","Incheon",28,0,1,"0.95"
"2020-03-14","Jeollabuk-do",7,0,0,"0.39"
"2020-03-14","Gyeongsangbuk-do",1153,17,6,"43.31"
"2020-03-14","Gangwon-do",29,1,0,"1.88"
"2020-03-15","Daegu",6031,53,41,"247.53"
"2020-03-15","Gyeongsangnam-do",85,0,0,"2.53"
"2020-03-15","Chungcheongnam-do",115,0,0,"5.42"
"2020-03-15","Gangwon-do",29,1,0,"1.88"
"2020-03-15","Ulsan",28,0,1,"2.44"
"2020-03-15","Gyeonggi-do",211,3,11,"1.59"
"2020-03-15","Jeollabuk-do",7,0,0,"0.39"
"2020-03-15","Seoul",247,0,8,"2.54"
"2020-03-15","Sejong",39,0,1,"11.39"
"2020-03-15","Gyeongsangbuk-do",1157,17,3,"43.46"
"2020-03-15","Lazaretto",1,0,0,"0.00"
"2020-03-15","Busan",106,1,3,"3.11"
"2020-03-15","Jeju",4,0,0,"0.60"
"2020-03-15","Daejeon",22,0,0,"1.49"
"2020-03-15","Total",8162,75,72,"15.74"
"2020-03-15","Chungcheongbuk-do",31,0,3,"1.94"
"2020-03-15","Incheon",29,0,1,"0.98"
"2020-03-15","Jeollanam-do",4,0,0,"0.21"
"2020-03-15","Gwangju",16,0,0,"1.10"
"2020-03-16","Daejeon",22,0,0,"1.49"
"2020-03-16","Seoul",253,0,6,"2.60"
"2020-03-16","Incheon",30,0,1,"1.01"
"2020-03-16","Jeollabuk-do",7,0,0,"0.39"
"2020-03-16","Gyeonggi-do",231,3,19,"1.74"
"2020-03-16","Lazaretto",4,0,0,"0.00"
"2020-03-16","Total",8236,75,70,"15.89"
"2020-03-16","Gwangju",16,0,0,"1.10"
"2020-03-16","Chungcheongbuk-do",31,0,0,"1.94"
"2020-03-16","Jeju",4,0,0,"0.60"
"2020-03-16","Gyeongsangbuk-do",1164,17,7,"43.72"
"2020-03-16","Ulsan",28,0,0,"2.44"
"2020-03-16","Daegu",6066,53,35,"248.96"
"2020-03-16","Gyeongsangnam-do",85,0,0,"2.53"
"2020-03-16","Sejong",40,0,1,"11.68"
"2020-03-16","Gangwon-do",29,1,0,"1.88"
"2020-03-16","Jeollanam-do",4,0,0,"0.21"
"2020-03-16","Chungcheongnam-do",115,0,0,"5.42"
"2020-03-16","Busan",107,1,1,"3.14"
"2020-03-18","Lazaretto",11,0,0,"0.00"
"2020-03-18","Chungcheongbuk-do",32,0,1,"2.00"
"2020-03-18","Jeju",4,0,0,"0.60"
"2020-03-18","Gangwon-do",30,1,1,"1.95"
"2020-03-18","Incheon",32,0,1,"1.08"
"2020-03-18","Gwangju",17,0,1,"1.17"
"2020-03-18","Daegu",6144,58,46,"252.17"
